,Unnamed: 0,coIndx,category,city,region,coNm,title,career,education,contract,r_date,coID,salary,addr
4516,4516,38240237,데이터관리,경기,성남시 분당구,(주)코스알엑스,2020년부문별공개채용,경력,학력무관,정규직인턴직,0712,1448120381,None,"경기 성남시 분당구 구미로 8, 2층"
4517,4517,38385632,데이터관리,서울,영등포구,㈜롯데홈쇼핑,"2020년7월경력채용(IT,모바일PD,송출,미술감독.정보보안)",경력,대졸,정규직,0712,1178133400,"5,126",서울 영등포구 양평로21길 10
4518,4518,38279077,데이터관리,서울,송파구,쿠팡 주식회사,[쿠팡이츠]서비스기획/운영매니저(Senior),경력5년,대졸,정규직,채용시,1208800767,None,"서울 송파구 송파대로 570, 18층"
4519,4519,38401697,데이터관리,서울,강남구,㈜대웅제약,대웅제약상시채용,경력2년,대졸,정규직계약직,0712,1248601143,"5,331",경기 화성시 제약공단4길 35-14
4520,4520,38428392,데이터관리,인천,중구,스태츠칩팩코리아,[스태츠칩팩코리아]ITEngineer신입채용모집,신입,대졸,정규직,0717,2138175580,"4,474",인천 중구 자유무역로 191
4521,4521,38366138,데이터관리,서울,강남구,한국씨엔에스(주),"스마트물류이행팀(PM,제관,용접,로봇운영),경영지원팀채용",경력1년,학력무관,정규직,0715,1378121010,None,경기 용인시 처인구 각궁로 252-20
4522,4522,38402314,데이터관리,인천,연수구,㈜아이리스코리아,"[송도외국계]구매팀무역실무,발주,스케줄관리정규직채",경력무관,초대졸,정규직,0901,1018135174,"3,321",인천 연수구 첨단대로60번길 29
4523,4523,38385036,데이터관리,서울,서초구,블루오렌지커뮤니케이션즈,ERP및웹솔루션의기획부터완성까지내손으로(PHP/HTML/JavaSc,경력무관,고졸,정규직,0829,2648137022,"3,431","서울 서초구 서초대로48길 33, 3층 301호"
4524,4524,38265950,데이터관리,서울,강남구,주식회사 아이애드원,블로그/sns/페이스북/바이럴마케팅-기획및관리경력직채용,경력2년,초대졸,정규직,0804,1018649275,"4,203","서울 강남구 강남대로94길 18, 5층"
4525,4525,38351169,데이터관리,서울,강동구,(주)도도커뮤니케이션,"암사광고기획,바이럴,SNS마케팅,퍼포먼스마케팅채용",경력무관,대졸,정규직,0723,2128184558,"3,437","서울 강동구 고덕로23길 37, 1,2,비-1층"
4526,4526,38409419,데이터관리,서울,강남구,주식회사 아이애드원,온라인광고대행AE신입.경력사원모집,경력무관,고졸,정규직,0904,1018649275,"4,203","서울 강남구 강남대로94길 18, 5층"
4527,4527,38285758,데이터관리,서울,강동구,(주)도도커뮤니케이션,"회계·재무·세무·IR정규직,계약직모집공고-경력사원",경력무관,초대졸,정규직계약직,0710,2128184558,"3,437","서울 강동구 고덕로23길 37, 1,2,비-1층"
4528,4528,38418889,데이터관리,경기,화성시,쿠팡풀필먼트서비스(유),[쿠팡CFS]동탄메가센터HR사무직채용,경력무관,고졸,계약직,0724,8378700664,None,"서울 송파구 송파대로 570, 8층"
4529,4529,38399732,데이터관리,서울,마포구,(재)서울디지털재단,2020년제2차신규직원채용공고,경력,대졸,정규직계약직,0720,4588200049,"4,618","서울 마포구 매봉산로 31, 16층"
4530,4530,38390524,데이터관리,서울,강남구,(주)와이즈버즈,브랜딩&퍼포먼스마케터모집,경력1년,대졸,정규직,0709,2118894969,"4,304","서울 강남구 테헤란로 317, 17층"
4531,4531,38396111,데이터관리,서울,송파구,(주)진캐스트,"박사/석사연구원,QC,RA,QA,생산,콘텐츠마케터모집",경력무관,대졸,정규직,0720,6678100520,"4,436","서울 송파구 충민로 66, 테크노관 10층 10009호, 10007호"
4532,4532,38419866,데이터관리,경기,화성시,쿠팡풀필먼트서비스(유),[쿠팡CFS]NEW용인1센터HR사무직채용,경력무관,고졸,계약직,0724,8378700664,None,"서울 송파구 송파대로 570, 8층"
4533,4533,38384130,데이터관리,경남,양산시,쿠팡풀필먼트서비스(유),쿠팡CFSOperationManager/AreaManager/HubAreaManager(물류센터/Hub운영담당자)공개채용,경력,초대졸,정규직,0731,8378700664,None,"서울 송파구 송파대로 570, 8층"
4534,4534,38347521,데이터관리,서울,금천구,(주)하미글로벌,[㈜하미글로벌]하반기각부문신입/경력정규직채용,경력무관,고졸,정규직,0731,1048637079,"3,646","서울 금천구 가산디지털1로 131, C동 12층"
4535,4535,38213643,데이터관리,서울,강남구,현대글로비스㈜,현대글로비스전문인력상시채용(부문:신사업/연구소),경력,대졸,정규직,0731,1068197118,"6,148",서울 강남구 테헤란로 301
4536,4536,38230111,데이터관리,경기,용인시,GC녹십자,GC녹십자그룹부문별수시채용,경력무관,대졸,정규직계약직,채용시,3038117108,"5,379",경기 용인시 기흥구 이현로30번길 107
4537,4537,38422254,데이터관리,충남,천안시,한국자동차연구원,한국자동차연구원정규직채용,경력무관,대졸,정규직,0723,3128204676,None,충남 천안시 동남구 풍세로 303
4538,4538,38364418,데이터관리,부산,강서구,(사)한국선급,2020년도한국선급직원채용공고,경력무관,대졸,계약직,0709,3148203300,"5,748",부산 강서구 명지오션시티9로 36
4539,4539,38409675,데이터관리,경기,화성시,한강씨엠(주),[하림그룹]20년하반기각부문경력채용,경력무관,초대졸,정규직,0719,1278161937,None,경기 화성시 만년로969번길 17
4540,4540,38392984,데이터관리,서울,금천구,㈜ 컴투스,[컴투스/게임빌컴투스플랫폼/게임빌]각부문별채용,경력무관,대졸,정규직기간제,0731,1088116843,None,"서울 금천구 가산디지털1로 131, A동"
4541,4541,38369298,데이터관리,충북,청주시,에스케이하이닉스시스템아이씨(주),각부문별신입/경력직채용,경력무관,고졸,정규직계약직,0712,6608100626,"4,196",충북 청주시 흥덕구 대신로 215
4542,4542,32982567,데이터관리,경기,성남시 분당구,휴온스그룹,휴온스그룹수시채용,경력무관,학력무관,정규직,0731,1298107002,None,"경기 성남시 분당구 판교로 253, C동 901호"
4543,4543,38385146,데이터관리,경기,양주시,(주)대륜발전,대륜발전/별내에너지신입및경력직원채용,경력무관,대졸,정규직,0714,2068639053,None,경기 양주시 화합로1710번길 125
4544,4544,38421722,데이터관리,서울,영등포구,한국피자헛(유),한국피자헛각부문채용,경력무관,학력무관,정규직,0715,1208163948,"2,999","서울 영등포구 국회대로74길 4, 10층"
4545,4545,38394833,데이터관리,서울,강남구,주식회사 리만,"[리만코리아]2020신입및경력정규직수시채용(서울,대구)",경력무관,고졸,정규직,0731,2938800876,None,
4546,4546,38314891,데이터관리,서울,송파구,쿠팡 주식회사,[쿠팡]BusinessDataAnalyst(비즈니스데이터분석)경력자,경력8년,대졸,정규직,채용시,1208800767,None,"서울 송파구 송파대로 570, 18층"
4547,4547,38395639,데이터관리,서울,강남구,현대오토에버(주),현대오토에버경력사원대규모상시채용,경력3년,학력무관,정규직,0831,1048153190,"6,307",서울 강남구 테헤란로 510
4548,4548,38421416,데이터관리,서울,중구,동진상선(주),동진상선㈜전산직원(신입or경력2년이하)모집,경력무관,초대졸,정규직,0717,6018115440,"4,267",서울 중구 을지로 16
4549,4549,38413531,데이터관리,서울,강남구,더이앤엠(주),2020년각부문신입/경력채용,경력무관,고졸,정규직,0713,6038150424,"4,330","서울 강남구 논현로 842, 8층"
4550,4550,38394845,데이터관리,서울,강서구,예지솔루션,[공식광고대행사]대형포털및대표오픈마켓영업마케터채용,경력무관,초대졸,정규직,0717,2118759290,"3,578","서울 금천구 서부샛길 606, B동 1101호"
4551,4551,38394852,데이터관리,서울,금천구,예지솔루션,[네이버공식대행사]키워드검색광고정규직신입사원채용,경력무관,초대졸,정규직,0717,2118759290,"3,578","서울 금천구 서부샛길 606, B동 1101호"
4552,4552,38394824,데이터관리,서울,관악구,예지솔루션,[월210만원+성과급별도]온라인검색광고마케터정규채용,경력무관,초대졸,정규직,0717,2118759290,"3,578","서울 금천구 서부샛길 606, B동 1101호"
4553,4553,38394842,데이터관리,서울,금천구,예지솔루션,[워라밸실천기업]2020년하반기온라인광고마케터채용,경력무관,초대졸,정규직,0717,2118759290,"3,578","서울 금천구 서부샛길 606, B동 1101호"
4554,4554,38388168,데이터관리,서울,강남구,(주)제너럴브랜즈,"[더프트앤도프트]2020년하반기(웹디자인,영업관리)정규직채용",경력,대졸,정규직,0713,3128651726,"4,196","서울 강남구 테헤란로 414, 6층"
4555,4555,38387206,데이터관리,서울,서초구,(주)건설경영전략연구소,사무직신입및경력사원모집(엑셀숙련자우대),경력무관,초대졸,정규직,채용시,1078767389,"3,444","서울 서초구 효령로 221, 2층"
4556,4556,38222976,데이터관리,서울,영등포구,허브넷(주),"2020네이버/카카오공식대행사신입모집-마케팅,기획,영상,디자",경력무관,초대졸,정규직,0727,1288653736,"3,140","서울 영등포구 63로 50, 17층"
4557,4557,38399695,데이터관리,경남,창원시,포메이션랩스(주),부문별경력직공개채용,경력무관,학력무관,정규직,0713,2298601754,None,경남 창원시 의창구 중앙대로228번길 6
4558,4558,38240237,데이터관리,경기,성남시 분당구,(주)코스알엑스,2020년부문별공개채용,경력,학력무관,정규직인턴직,0712,1448120381,None,"경기 성남시 분당구 구미로 8, 2층"
4559,4559,38385632,데이터관리,서울,영등포구,㈜롯데홈쇼핑,"2020년7월경력채용(IT,모바일PD,송출,미술감독.정보보안)",경력,대졸,정규직,0712,1178133400,"5,126",서울 영등포구 양평로21길 10
4560,4560,38279077,데이터관리,서울,송파구,쿠팡 주식회사,[쿠팡이츠]서비스기획/운영매니저(Senior),경력5년,대졸,정규직,채용시,1208800767,None,"서울 송파구 송파대로 570, 18층"
4561,4561,38401697,데이터관리,서울,강남구,㈜대웅제약,대웅제약상시채용,경력2년,대졸,정규직계약직,0712,1248601143,"5,331",경기 화성시 제약공단4길 35-14
4562,4562,38428392,데이터관리,인천,중구,스태츠칩팩코리아,[스태츠칩팩코리아]ITEngineer신입채용모집,신입,대졸,정규직,0717,2138175580,"4,474",인천 중구 자유무역로 191
4563,4563,38366138,데이터관리,서울,강남구,한국씨엔에스(주),"스마트물류이행팀(PM,제관,용접,로봇운영),경영지원팀채용",경력1년,학력무관,정규직,0715,1378121010,None,경기 용인시 처인구 각궁로 252-20
4564,4564,38402314,데이터관리,인천,연수구,㈜아이리스코리아,"[송도외국계]구매팀무역실무,발주,스케줄관리정규직채",경력무관,초대졸,정규직,0901,1018135174,"3,321",인천 연수구 첨단대로60번길 29
4565,4565,38385036,데이터관리,서울,서초구,블루오렌지커뮤니케이션즈,ERP및웹솔루션의기획부터완성까지내손으로(PHP/HTML/JavaSc,경력무관,고졸,정규직,0829,2648137022,"3,431","서울 서초구 서초대로48길 33, 3층 301호"
4566,4566,38265950,데이터관리,서울,강남구,주식회사 아이애드원,블로그/sns/페이스북/바이럴마케팅-기획및관리경력직채용,경력2년,초대졸,정규직,0804,1018649275,"4,203","서울 강남구 강남대로94길 18, 5층"
4567,4567,38351169,데이터관리,서울,강동구,(주)도도커뮤니케이션,"암사광고기획,바이럴,SNS마케팅,퍼포먼스마케팅채용",경력무관,대졸,정규직,0723,2128184558,"3,437","서울 강동구 고덕로23길 37, 1,2,비-1층"
4568,4568,38409419,데이터관리,서울,강남구,주식회사 아이애드원,온라인광고대행AE신입.경력사원모집,경력무관,고졸,정규직,0904,1018649275,"4,203","서울 강남구 강남대로94길 18, 5층"
4569,4569,38285758,데이터관리,서울,강동구,(주)도도커뮤니케이션,"회계·재무·세무·IR정규직,계약직모집공고-경력사원",경력무관,초대졸,정규직계약직,0710,2128184558,"3,437","서울 강동구 고덕로23길 37, 1,2,비-1층"
4570,4570,38418889,데이터관리,경기,화성시,쿠팡풀필먼트서비스(유),[쿠팡CFS]동탄메가센터HR사무직채용,경력무관,고졸,계약직,0724,8378700664,None,"서울 송파구 송파대로 570, 8층"
4571,4571,38399732,데이터관리,서울,마포구,(재)서울디지털재단,2020년제2차신규직원채용공고,경력,대졸,정규직계약직,0720,4588200049,"4,618","서울 마포구 매봉산로 31, 16층"
4572,4572,38390524,데이터관리,서울,강남구,(주)와이즈버즈,브랜딩&퍼포먼스마케터모집,경력1년,대졸,정규직,0709,2118894969,"4,304","서울 강남구 테헤란로 317, 17층"
4573,4573,38396111,데이터관리,서울,송파구,(주)진캐스트,"박사/석사연구원,QC,RA,QA,생산,콘텐츠마케터모집",경력무관,대졸,정규직,0720,6678100520,"4,436","서울 송파구 충민로 66, 테크노관 10층 10009호, 10007호"
4574,4574,38419866,데이터관리,경기,화성시,쿠팡풀필먼트서비스(유),[쿠팡CFS]NEW용인1센터HR사무직채용,경력무관,고졸,계약직,0724,8378700664,None,"서울 송파구 송파대로 570, 8층"
4575,4575,38384130,데이터관리,경남,양산시,쿠팡풀필먼트서비스(유),쿠팡CFSOperationManager/AreaManager/HubAreaManager(물류센터/Hub운영담당자)공개채용,경력,초대졸,정규직,0731,8378700664,None,"서울 송파구 송파대로 570, 8층"
